"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece",15336,"Vertical Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece_from_red_sandstone_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece",15336,"Vertical Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece",15336,"Vertical Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece",15336,"Vertical Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece",15336,"Vertical Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_slab",15333,"Vertical Small Red Sandstone Brick Slab","extshape_blockus:small_red_sandstone_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_slab",15333,"Vertical Small Red Sandstone Brick Slab","extshape_blockus:small_red_sandstone_brick_vertical_slab_from_red_sandstone_bricks_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_slab",15333,"Vertical Small Red Sandstone Brick Slab","extshape_blockus:small_red_sandstone_brick_vertical_slab_from_red_sandstone_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_slab",15333,"Vertical Small Red Sandstone Brick Slab","extshape_blockus:small_red_sandstone_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_stairs",15334,"Vertical Small Red Sandstone Brick Stairs","extshape_blockus:small_red_sandstone_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_stairs",15334,"Vertical Small Red Sandstone Brick Stairs","extshape_blockus:small_red_sandstone_brick_vertical_stairs_from_red_sandstone_bricks_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_stairs",15334,"Vertical Small Red Sandstone Brick Stairs","extshape_blockus:small_red_sandstone_brick_vertical_stairs_from_red_sandstone_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_stairs",15334,"Vertical Small Red Sandstone Brick Stairs","extshape_blockus:small_red_sandstone_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_sandstone_brick_fence",15314,"block.extshape_blockus.small_sandstone_brick_fence","extshape_blockus:small_sandstone_brick_fence","minecraft:fences"
"Unknown","extshape_blockus:small_sandstone_brick_fence_gate",15315,"Small Sandstone Brick Fence Gate","extshape_blockus:small_sandstone_brick_fence_gate","minecraft:fence_gates"
"Unknown","extshape_blockus:small_sandstone_brick_pressure_plate",15316,"Small Sandstone Brick Pressure Plate","extshape_blockus:small_sandstone_brick_pressure_plate","minecraft:pressure_plates"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_sandstone_bricks_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_sandstone_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_quarter_piece",15312,"Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_quarter_piece",15313,"Vertical Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_quarter_piece",15313,"Vertical Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_vertical_quarter_piece_from_sandstone_bricks_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_quarter_piece",15313,"Vertical Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_vertical_quarter_piece_from_sandstone_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_quarter_piece",15313,"Vertical Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_quarter_piece",15313,"Vertical Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_quarter_piece",15313,"Vertical Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_quarter_piece",15313,"Vertical Small Sandstone Brick Quarter Piece","extshape_blockus:small_sandstone_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_slab",15310,"Vertical Small Sandstone Brick Slab","extshape_blockus:small_sandstone_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_slab",15310,"Vertical Small Sandstone Brick Slab","extshape_blockus:small_sandstone_brick_vertical_slab_from_sandstone_bricks_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_slab",15310,"Vertical Small Sandstone Brick Slab","extshape_blockus:small_sandstone_brick_vertical_slab_from_sandstone_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_slab",15310,"Vertical Small Sandstone Brick Slab","extshape_blockus:small_sandstone_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_stairs",15311,"Vertical Small Sandstone Brick Stairs","extshape_blockus:small_sandstone_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_stairs",15311,"Vertical Small Sandstone Brick Stairs","extshape_blockus:small_sandstone_brick_vertical_stairs_from_sandstone_bricks_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_stairs",15311,"Vertical Small Sandstone Brick Stairs","extshape_blockus:small_sandstone_brick_vertical_stairs_from_sandstone_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_sandstone_brick_vertical_stairs",15311,"Vertical Small Sandstone Brick Stairs","extshape_blockus:small_sandstone_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_fence",15364,"block.extshape_blockus.small_soul_sandstone_brick_fence","extshape_blockus:small_soul_sandstone_brick_fence","minecraft:fences"
"Unknown","extshape_blockus:small_soul_sandstone_brick_fence_gate",15365,"Small Soul Sandstone Brick Fence Gate","extshape_blockus:small_soul_sandstone_brick_fence_gate","minecraft:fence_gates"
"Unknown","extshape_blockus:small_soul_sandstone_brick_pressure_plate",15366,"Small Soul Sandstone Brick Pressure Plate","extshape_blockus:small_soul_sandstone_brick_pressure_plate","minecraft:pressure_plates"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_soul_sandstone_bricks_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_soul_sandstone_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_quarter_piece",15362,"Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece",15363,"Vertical Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece",15363,"Vertical Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece_from_soul_sandstone_bricks_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece",15363,"Vertical Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece_from_soul_sandstone_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece",15363,"Vertical Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece",15363,"Vertical Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece",15363,"Vertical Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece",15363,"Vertical Small Soul Sandstone Brick Quarter Piece","extshape_blockus:small_soul_sandstone_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_slab",15360,"Vertical Small Soul Sandstone Brick Slab","extshape_blockus:small_soul_sandstone_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_slab",15360,"Vertical Small Soul Sandstone Brick Slab","extshape_blockus:small_soul_sandstone_brick_vertical_slab_from_soul_sandstone_bricks_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_slab",15360,"Vertical Small Soul Sandstone Brick Slab","extshape_blockus:small_soul_sandstone_brick_vertical_slab_from_soul_sandstone_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_slab",15360,"Vertical Small Soul Sandstone Brick Slab","extshape_blockus:small_soul_sandstone_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_stairs",15361,"Vertical Small Soul Sandstone Brick Stairs","extshape_blockus:small_soul_sandstone_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_stairs",15361,"Vertical Small Soul Sandstone Brick Stairs","extshape_blockus:small_soul_sandstone_brick_vertical_stairs_from_soul_sandstone_bricks_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_stairs",15361,"Vertical Small Soul Sandstone Brick Stairs","extshape_blockus:small_soul_sandstone_brick_vertical_stairs_from_soul_sandstone_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_soul_sandstone_brick_vertical_stairs",15361,"Vertical Small Soul Sandstone Brick Stairs","extshape_blockus:small_soul_sandstone_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_viridite_brick_fence",14924,"block.extshape_blockus.small_viridite_brick_fence","extshape_blockus:small_viridite_brick_fence","minecraft:fences"
"Unknown","extshape_blockus:small_viridite_brick_fence_gate",14925,"Small Viridite Brick Fence Gate","extshape_blockus:small_viridite_brick_fence_gate","minecraft:fence_gates"
