"Mod name","Registry name","Hardness","Resistance"
"Unknown","fetzisasiandeco:green_roof_stairs_long_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_birch","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_oak","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_long_warped","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_oak","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_stairs_warped","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_birch","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_birch","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_oak","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_long_warped","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_oak","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:green_roof_top_block_warped","1,50","3,00"
"Unknown","fetzisasiandeco:handrail_framed_double_block","2,00","3,00"
"Unknown","fetzisasiandeco:iron_panel","5,00","6,00"
"Unknown","fetzisasiandeco:japanese2_door_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_door_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_trapdoor_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese2_wall_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_door_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_trapdoor_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese3_wall_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese4_door_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese4_trapdoor_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese4_wall_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_door_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_trapdoor_warped","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_birch","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_oak","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:japanese_wall_warped","2,00","3,00"
"Unknown","fetzisasiandeco:jungle_fence","2,00","3,00"
"Unknown","fetzisasiandeco:jungle_fence_extension","2,00","3,00"
"Unknown","fetzisasiandeco:jungle_fence_gate","2,00","3,00"
"Unknown","fetzisasiandeco:jungle_handrail","2,00","3,00"
"Unknown","fetzisasiandeco:jungle_panel","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_birch","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_oak","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:katana_stand_warped","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_cushion","0,80","0,80"
"Unknown","fetzisasiandeco:light_blue_fence","1,80","1,80"
"Unknown","fetzisasiandeco:light_blue_fence_extension","1,80","1,80"
"Unknown","fetzisasiandeco:light_blue_fence_gate","1,80","1,80"
"Unknown","fetzisasiandeco:light_blue_flat_roof_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_block_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_block_long","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_block_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_slab","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_slab_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_slab_long","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_slab_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_small","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_small_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_small_long","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_small_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_stairs","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_stairs_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_stairs_long","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_stairs_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_top_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_top_block_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_top_block_long","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_flat_roof_top_block_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_acacia","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_bamboo","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_birch","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_cherry","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_crimson","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_dark_oak","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_framed_block","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_jungle","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_mangrove","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_oak","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_spruce","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_floor_chair_warped","2,00","3,00"
"Unknown","fetzisasiandeco:light_blue_futon","0,20","0,20"
"Unknown","fetzisasiandeco:light_blue_large_cushion","0,80","0,80"
"Unknown","fetzisasiandeco:light_blue_mud_brick_corner","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_mud_brick_slab","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_mud_brick_slab_vertical","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_mud_brick_stairs","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_mud_brick_wall","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_mud_bricks","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_pagoda","3,50","3,50"
"Unknown","fetzisasiandeco:light_blue_pagoda_lantern","3,50","3,50"
"Unknown","fetzisasiandeco:light_blue_paper_lantern","3,50","3,50"
"Unknown","fetzisasiandeco:light_blue_paper_lantern_nod","3,50","3,50"
"Unknown","fetzisasiandeco:light_blue_roof_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_birch","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_birch","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_long_warped","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_block_warped","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_birch","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_birch","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_long_warped","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_mangrove","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_spruce","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_slab_warped","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_acacia","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_bamboo","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_birch","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_cherry","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_crimson","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_dark_oak","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_framed_block","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_jungle","1,50","3,00"
"Unknown","fetzisasiandeco:light_blue_roof_small_long","1,50","3,00"
