"ID","Name","Description","Parent"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_quarter_piece_from_yellow_glazed_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_quarter_piece_from_yellow_glazed_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab_from_yellow_glazed_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_slab_from_yellow_glazed_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs_from_vertical_stairs","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs_from_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs_from_yellow_glazed_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_stairs_from_yellow_glazed_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_vertical_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_yellow_glazed_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_quarter_piece_from_yellow_glazed_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_slab_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_slab_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_slab_from_yellow_glazed_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_slab_from_yellow_glazed_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_stairs","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_stairs_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_stairs_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_stairs_from_yellow_glazed_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_glazed_terracotta_pillar_vertical_stairs_from_yellow_glazed_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_quarter_piece_from_slab","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_quarter_piece_from_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_quarter_piece_from_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_quarter_piece_from_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_slab_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_slab_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_stairs_from_vertical_stairs","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_stairs_from_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_stairs","extshape_blockus:recipes/building_blocks/yellow_patterned_wool_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_button_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_button_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_fence_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_fence_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_fence_gate_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_fence_gate_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_pressure_plate_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_pressure_plate_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_slab","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_slab_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_stairs_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_yellow_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_quarter_piece_from_yellow_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_slab_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_shingles_slab_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_stairs_from_vertical_stairs","extshape_blockus:recipes/building_blocks/yellow_shingles_stairs_from_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_vertical_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_yellow_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_quarter_piece_from_yellow_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab_from_yellow_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_slab_from_yellow_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs_from_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs_from_yellow_terracotta_stonecutting","extshape_blockus:recipes/building_blocks/yellow_shingles_vertical_stairs_from_yellow_terracotta_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_shingles_wall_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_shingles_wall_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_stone_brick_fence_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_stone_brick_fence_from_dyeing","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/yellow_stone_brick_fence_gate_from_dyeing","extshape_blockus:recipes/building_blocks/yellow_stone_brick_fence_gate_from_dyeing","<null>","minecraft:recipes/root"
